permno_year,publn_nr,mahal_dist
US0001011986,53901388,
US0001001997,53926188,
US0001002004,53934121,
US0001002004,53941338,
US0001002004,53941544,
US0001002004,53957883,
US0001002004,53964483,
US0001011992,53986507,
US0001011992,53988629,
US0001001992,53994049,
US0001011986,54020339,
US0001011986,54036587,
US0001011986,54049121,
US0001002001,54057009,
US0001001997,54115411,
US0001011986,54120982,
US0001011986,54124978,
US0001001997,54127893,
US0001011992,54130315,
US0001002001,54145825,
US0001002001,54146413,
US0001011986,54174555,
US0001011986,54208480,
US0001011992,54233197,
US0001002001,54245700,
US0001011992,54251763,
US0001001986,54252162,
US0001001986,54261574,
US0001011986,54265389,
US0001001986,54283731,
US0001002001,54286129,
US0001011992,54298044,
US0001002001,54303722,
US0001002001,54304342,
US0001001992,54355361,
US0001011992,54398190,
US0001001992,54409637,
US0001011992,54438173,
US0001002004,54490575,
US0001002004,54490712,
US0001002004,54493338,
US0001002004,54500271,
US0001002004,54508455,
US0001002004,54509778,
US0001002004,54510124,
US0001002004,54525890,
US0001002005,54540373,
US0001002005,54551288,
US0001002006,54591784,
US0001002006,54596962,
US0001002006,54604443,
US0001002006,54627534,
US0001002007,54639612,
US0001002007,54643546,
US0001002007,54648884,
US0001002007,54651341,
US0001002007,54663249,
US0001001991,54853271,
US0001001994,54869144,
US0001001995,54875367,
US0001001998,54892834,
US0001002001,54910040,
US0001002002,54910430,
US0001002002,54914653,
US0001002007,55302043,
US0001002007,55345554,
US0001002007,55469720,
US0001002008,55507585,
US0001002007,55508125,
US0001002008,55517998,
US0001002008,55517999,
US0001002007,55522666,
US0001002007,55585650,
US0001002007,55701216,
US0001002007,55728776,
US0001002002,55760017,
US0001002008,56453369,
US0001002007,56453769,
US0001002007,56468796,
US0001002005,56477544,
US0001002008,56499492,
US0001002007,56569055,
US0001002007,56571945,
US0001002008,56695675,
US0001002009,57150861,
US0001002004,57257566,
US0001002005,57332288,
US0001002007,57484918,
US0001002008,57512125,
US0001002008,57810998,
US0001002007,57829933,
US0001002008,57846544,
US0001002005,57857970,
US0001002008,57867859,
US0001002007,57915026,
US0001002005,58024538,
US0001002008,58077079,
US0001002008,266637518,
US0001002008,266637520,
US0001002007,266712429,
US0001002007,266791919,
US0001002009,266853669,
US0001002009,266853909,
US0001002008,267003564,
US0001002009,267336175,
US0001002009,267395998,
US0001002007,267415616,
US0001002008,267855278,
US0001002009,267924838,
US0001002008,273065944,
US0001002008,273639281,
US0001002008,273639288,
US0001002008,273656175,
US0001002007,273709583,
US0001002008,273844796,
US0001002008,274060877,
US0001002009,274267256,
US0001002008,274395699,
US0001002008,274711607,
US0001002008,274939650,
US0001002008,298706650,
US0001002009,315433736,
US0001002008,315434384,
US0001002008,315434417,
US0001002010,315463179,
US0001002008,315663890,
US0001002009,315852033,
US0001002009,317611845,
US0001002004,318019322,
US0001002008,318285982,
US0001002008,318812791,
US0001002005,319030462,
US0001002010,319376411,
US0001002004,320410837,
US0001002010,320411897,
US0001002001,321218959,
US0001002002,321219402,
US0001002008,322443926,
US0001002010,322520970,
US0001002010,322521634,
US0001002010,323462852,
US0001002004,323783390,
US0001002004,323784545,
US0001002009,328377700,
US0001002009,328471998,
US0001002010,328594727,
US0001002008,328720420,
US0001002010,328721677,
US0001002010,328949138,
US0001002009,329268474,
US0001002009,329340169,
US0001002008,329873046,
US0001002004,330265127,
US0001002009,330382957,
US0001002007,330763221,
US0001002004,331433557,
US0001002009,332284908,
US0001002011,332330500,
US0001002008,332386802,
US0001002010,333000931,
US0001002010,333001042,
US0001002004,333070965,
US0001002009,333477185,
US0001002010,333591157,
US0001002010,333805487,
US0001002009,333893789,
US0001002011,334312484,
US0001002011,334971462,
US0001002011,335272440,
US0001002009,335571544,
US0001002006,337002796,
US0001002009,337211584,
US0001002010,337212528,
US0001002011,337604307,
US0001002009,338435172,
US0001002009,338938549,
US0001002011,338947580,
US0001002011,339335049,
US0001002011,339347040,
US0001002010,340482283,
US0001002010,341248580,
US0001002010,341248588,
US0001002011,341720766,
US0001001999,341742117,
US0001002003,351960015,
US0001002010,352892560,
US0001002010,352938646,
US0001002011,364317493,
US0001002012,364830232,
US0001002012,365035339,
US0001002012,365388626,
US0001002010,365711348,
US0001002011,365870918,
US0001002011,365870919,
US0001002010,375802829,
US0001002010,375802830,
US0001002012,378579409,
US0001002011,381356522,
US0001002012,404962837,
US0001002011,406116971,
US0001002012,406138578,
US0001002009,406884671,
US0001002013,408509260,
US0001002013,408850711,
US0001002013,410259342,
US0001002012,410828897,
US0001002011,413333340,
US0001002008,418555102,
US0001002013,420587795,
US0001002007,421165076,
US0001002008,421601398,
US0001002008,422615113,
US0001002004,425711804,
US0001002005,425777966,
US0001002015,440927234,
