permno_year,publn_nr,mahalanobis_distance
US0001002002,4801907,15.445018559577568
US0001002003,4847756,4.888391160138472
US0001002004,4863398,4.964323085283074
US0001002003,4867732,5.498717116158594
US0001002003,4871403,6.559279027573655
US0001002005,4882542,3.9146391765188513
US0001002005,4886190,3.112160997708334
US0001002003,4887058,5.647176426743029
US0001002004,4896209,5.853953545753326
US0001002004,4911102,18.707752414913127
US0001002004,4911199,16.23256375029531
US0001002006,4931879,9.13846918634555
US0001002006,4932041,7.090797263969861
US0001002005,4939306,5.780850644455683
US0001002006,4940925,3.0812143206310116
US0001002005,4943073,6.261188071016786
US0001002005,4948171,3.653058109073923
US0001002005,4956390,6.335843400990189
US0001002005,4957831,20.60174662480126
US0001002005,4967132,11.415247280654784
US0001002006,4985327,4.724822888874674
US0001002006,5002220,9.443976681185942
US0001002006,5013715,4.726984608006469
US0001011986,5888651,11.421301025577744
US0001002002,6919501,3.4026928661986378
US0001002003,7059185,12.901902800947418
US0001002003,7067402,28.835518037015067
US0001011986,7082722,3.764285364813698
US0001011986,7087335,9.997746365716498
US0001011988,7119727,1.9878594840710069
US0001011991,7214052,22.15123703863693
US0001001997,7560389,29.233235835823674
US0001001999,7758879,20.017251595420475
US0001001999,7765642,3.034445590897305
US0001002006,8631944,1.9235290107773755
US0001002006,8642489,16.03286780159764
US0001001992,8997882,2.3478041161315235
US0001011986,10889688,21.386923822102847
US0001011986,10896757,2.1500773535449915
US0001011986,10900743,2.150077357357903
US0001011986,10901907,2.150077353544996
US0001011986,10912518,2.1500773535449924
US0001011986,10917014,5.282139703824742
US0001011986,10925137,7.448144825104689
US0001011986,10927786,2.9370976080880817
US0001011986,10930044,3.7312286209580146
US0001011986,10931236,3.926274833198858
US0001011986,10938355,5.597522180886554
US0001011986,10938886,24.78023479469466
US0001011986,10942629,6.470019692538239
US0001011986,10943611,6.49663411261997
US0001011986,10948317,8.414036533518562
US0001011986,10951448,7.421797340735753
US0001011987,10989781,3.030371571900108
US0001011987,10991475,17.52314938395722
US0001011986,11005769,3.382297590659605
US0001011987,11007291,4.467333721662037
US0001011987,11008073,3.5951547012562077
US0001011987,11008851,4.602323115996458
US0001011987,11010616,10.653690421702175
US0001011987,11011471,7.724929820209346
US0001011987,11020597,9.965467068078658
US0001011987,11021669,2.123230702389973
US0001011987,11023682,4.2323908727689945
US0001011988,11049790,4.92195996469889
US0001011988,11062023,3.2211554250385865
US0001011988,11063029,4.091429879539804
US0001011988,11063403,26.403492040624197
US0001011988,11064741,10.27026065250252
US0001011988,11064776,6.85480678285142
US0001011988,11066250,16.646632220865552
US0001011988,11068395,11.547623081003463
US0001011988,11068455,4.506161641357158
US0001011988,11081175,4.2093815569754165
US0001011988,11082850,5.074998912900177
US0001011988,11085445,5.897462766942141
US0001011988,11089734,13.2564964559532
US0001001988,11092908,17.312081941926397
US0001011988,11099909,1.9878594840710115
US0001011988,11101104,4.935862550832515
US0001011988,11104401,1.9878594840710153
US0001011988,11109692,24.07945775941508
US0001011989,11116347,11.048486735841289
US0001011989,11131030,6.902727195737953
US0001011989,11135294,6.1704432464177
US0001011991,11193446,11.19957296828022
US0001011991,11194820,12.506301975366343
US0001011991,11199288,7.819062067224542
US0001011991,11207588,3.2079988375381276
US0001011991,11212090,11.980849303376552
US0001011992,11213758,3.6262048929835804
US0001011992,11224555,11.214865871099626
US0001011992,11226373,20.643504715614988
US0001011992,11228959,3.626204858671554
US0001011992,11234227,5.483921766636885
US0001011992,11234371,5.456171836433517
US0001011992,11236796,6.076315423270087
US0001011992,11238624,19.794006860449755
US0001011992,11238650,6.193026114878097
US0001011992,11243826,8.191818655355188
US0001002003,13114655,13.722979877774664
US0001002002,13653857,8.270252274697548
US0001011992,13846128,9.924057054922464
US0001002000,13934707,20.29502969743624
US0001002000,13934981,27.356466840653866
US0001002000,13936579,3.214477661600646
US0001002000,13938226,30.766889074773207
US0001002000,13956195,8.423025804948049
US0001002000,13963047,5.466984284566192
US0001002000,13975555,10.98199454820034
US0001002000,13978843,26.49015344386168
US0001002001,14008793,29.75151155005424
US0001002001,14009086,2.7195140398802087
US0001002001,14014662,5.081221748365542
US0001002001,14022845,3.8745036390178393
US0001002001,14035290,3.916892948439909
US0001002001,14042411,5.076433670256185
US0001002001,14049578,8.526465714916815
US0001002002,14064454,6.400611701096461
US0001002002,14064473,5.078313780844965
US0001002002,14065363,3.917980663631911
US0001002002,14100569,4.062445949297601
US0001002003,14108259,4.086894524001196
US0001002003,14118858,8.517541809969169
US0001002003,14123788,20.326212264829525
US0001002003,14126606,14.055357885264282
US0001002003,14133934,4.861353868868894
US0001011989,14144651,9.643190971897996
US0001011989,14148925,8.661219078437314
US0001011989,14153440,9.090413637015283
US0001011989,14159191,10.946544151125794
US0001011989,14162037,11.766363114376734
US0001011989,14166499,2.059722659661155
US0001011989,14171850,11.784823833654242
US0001011989,14173573,7.342745116463664
US0001011989,14174581,10.503816017625494
US0001011989,14174952,8.09205414322502
US0001001989,14176443,5.101506744021324
US0001011989,14176771,12.424004187801875
US0001011989,14178171,32.18046892247804
US0001011989,14182508,4.093278706238165
US0001011989,14183794,5.088008049080009
US0001011989,14189372,7.626292437626294
US0001011989,14191433,10.651201619589003
US0001011990,14194766,8.777109662042456
US0001011990,14196138,7.8868304304812895
US0001011990,14197389,2.571044600931931
US0001011990,14197699,5.500052020195025
US0001011990,14197782,6.217109860207945
US0001011990,14202386,3.632516177551493
US0001011990,14204143,11.36592461352508
US0001011990,14205033,5.086441469824049
US0001011990,14206483,7.21151194835167
US0001011990,14208462,1.8753216087186733
US0001011990,14209726,7.444964153733757
US0001011990,14209975,5.715307143213875
US0001011990,14211023,17.40601575318042
US0001011990,14212338,4.885206958179873
US0001011990,14214126,6.456274931211284
US0001011990,14215429,8.400635152578444
US0001011990,14215806,1.8753216082111221
US0001011990,14217306,7.049015875997627
US0001011990,14224874,4.217253836313767
US0001011990,14227187,8.73148760503279
US0001011990,14227259,2.037287621171024
US0001011990,14228069,6.985145798832818
US0001011990,14228828,17.078261291693316
US0001011990,14233352,3.9338790368873426
US0001011990,14235002,2.1423204045874593
US0001001990,14235320,2.435400476497245
US0001011990,14241539,19.00205752817855
US0001011990,14246300,5.215735109360222
US0001011991,14254199,6.994277957482106
US0001011991,14256133,18.274403111394165
US0001011991,14261904,10.797126179097917
US0001011991,14262846,2.055254718947235
US0001011991,14263702,7.262724991595921
US0001011991,14270239,12.000869373410566
US0001001991,14271485,5.78010233484906
US0001011991,14271617,9.54783760062866
US0001011991,14271878,9.146353469020138
US0001011991,14275752,19.21918875680885
US0001011991,14281985,16.257710889501176
US0001011991,14284476,4.8009674731363
US0001001991,14288700,4.987784447971981
US0001011991,14289847,4.335116443889113
US0001011991,14292005,9.605832483516691
US0001011991,14301696,16.99921519987813
US0001011991,14312296,8.08646401390493
US0001011992,14313743,6.418584257229612
US0001011992,14314562,10.668275375786047
US0001011992,14315035,8.96309665766753
US0001011992,14315346,17.50312538273777
US0001011992,14317995,11.370414579705058
US0001011992,14318130,8.464571012536656
US0001011992,14319907,14.332051074999908
US0001011992,14327170,8.340648580432564
US0001011992,14327827,8.165988365371865
US0001011992,14329583,8.194042437202269
US0001011992,14337619,17.775740634287168
US0001011992,14337652,9.247696507527213
US0001011992,14340799,6.54252609994365
US0001011992,14344266,7.529587163030498
US0001011992,14345144,9.661421128372115
US0001011992,14345512,10.966204631821808
US0001011992,14346146,7.965538527774569
US0001011992,14349285,8.819372860763796
US0001011992,14350302,6.914465900871844
US0001011992,14352144,7.87043613466689
US0001001992,14354656,2.038004044181719
US0001011992,14356803,20.99907203444436
US0001011992,14360395,9.342583636645013
US0001011992,14360851,15.974357143672506
US0001011992,14366119,13.368681928321458
US0001001993,14410756,4.8745749910092995
US0001001994,14463907,8.411645047919976
US0001001995,14513086,4.972664622784292
US0001001995,14517263,7.570123835629504
US0001001996,14557476,7.66949686576597
US0001001997,14626338,3.3304618654016296
US0001001997,14654361,29.233235835823674
US0001001998,14694504,3.223781497534408
US0001001998,14710848,3.2237814975349854
US0001001998,14712392,5.463513362922083
US0001001998,14716089,11.570136946374314
US0001001999,14769214,13.650188135849309
US0001001999,14781570,12.2651707777395
US0001001999,14791806,3.677394563447986
US0001001999,14822967,27.235305686563514
US0001002005,15197935,9.787337990115613
US0001002005,15199374,10.132558932446903
US0001001989,15284545,4.56142290997419
US0001011988,15424287,7.255671416116191
US0001002000,15468272,2.8763572652461122
US0001011990,15493005,4.536888494429986
US0001011991,15499116,8.315206413290273
US0001001992,15509727,9.59176245390248
US0001001993,15521133,4.744409584726985
US0001001995,15528655,28.40918364545193
US0001001997,15542538,3.3304618654016287
US0001001994,15587979,8.285555410642042
US0001011991,15658797,13.578363184469595
US0001002000,15775039,8.423025804948049
US0001002000,15784225,4.564599277696442
US0001002001,15872508,2.887045262518686
US0001002001,15894257,9.862168391124616
US0001002003,16038853,3.936736101603706
US0001002003,16046742,25.302394489044865
US0001002003,16063461,4.5473452321766645
US0001002003,16071632,2.59142164143093
US0001002003,16076190,7.595896736061143
US0001002003,16077597,7.595896736061143
US0001002005,16279647,12.268895616258783
US0001002005,16279697,27.71433470380078
US0001002006,16331179,9.347601900711512
US0001002006,16354641,1.9235290107773761
US0001002006,16359806,8.50234001603225
US0001002006,16359816,6.506834559362633
US0001002007,16416624,12.421521021767065
US0001001986,16620811,14.057236818753248
US0001011986,16624589,6.334697127411895
US0001011986,16624754,15.455802807293528
US0001011986,16627613,6.494800292416468
US0001011986,16628350,12.077507464700505
US0001011986,16630973,9.326008756682645
US0001011986,16636744,4.941923278170947
US0001011986,16637130,9.03807061684343
US0001011986,16638754,16.9935397410302
US0001011986,16639729,4.354585834775145
US0001001987,16657406,9.13239782477082
US0001011987,16657556,17.22907379729667
US0001011987,16662976,7.300200467670433
US0001011987,16666121,8.299738427255196
US0001001987,16667109,13.388442699624306
US0001011987,16672875,7.871822014838843
US0001011987,16673012,14.295514430638756
US0001011987,16673170,9.060606895443124
US0001011987,16674418,4.550472992581404
US0001011987,16678891,11.23655557584302
US0001011987,16680202,16.46386729374294
US0001011988,16702941,8.126163236452859
US0001011988,16703609,6.314991858043035
US0001011988,16713097,5.6150604475043
US0001011988,16714331,14.208609145223388
US0001011988,16716615,6.863047316742397
US0001001988,16718867,10.798924205926548
US0001011988,16719578,9.853501179605857
US0001011988,16719710,12.967210846363924
US0001011988,16730010,12.699573741545251
US0001011989,16750365,8.310615814035984
US0001011989,16755720,27.277695139130515
US0001001989,16756373,5.053032063645249
US0001011989,16764725,12.3214789379168
US0001011989,16769567,8.525251391474331
US0001011989,16770136,9.652784934466041
US0001011989,16786429,40.13856877912545
US0001011989,16787341,7.422594015407515
US0001011990,16806360,17.238500014033836
US0001011990,16809466,4.859185925156775
US0001011990,16809608,2.581152267091838
US0001011990,16810712,10.951317981009751
US0001011990,16814376,8.013547802957637
US0001011990,16823988,4.76075200322239
US0001011990,16835686,8.840996144838382
US0001011990,16837843,2.2595425617734572
US0001001990,16859852,7.113637329141966
US0001011990,16861111,3.2505792517401533
US0001011991,16866170,3.864276978356401
US0001011991,16868034,7.427561339285108
US0001011991,16869964,9.234908367754473
US0001011991,16871834,7.0267509365551
US0001011991,16871970,18.33756071557084
US0001011991,16873704,11.293629240109336
US0001011991,16874868,8.331969539874367
US0001011991,16874971,13.008586381162775
US0001011991,16877192,4.16946905203448
US0001011991,16879705,6.214433322144005
US0001011991,16879825,10.233457821778805
US0001011991,16880069,6.945346870135081
US0001011991,16890308,5.987411855519662
US0001011991,16895547,9.50300370820848
US0001011991,16904165,18.496635638023832
US0001011991,16914624,7.078775319982585
US0001001991,16918562,28.501757921759204
US0001001991,16918806,7.2377777429417485
US0001011992,16920572,24.717255855683455
US0001011992,16920894,8.753008621112864
US0001011992,16923977,6.1824537926503
US0001011992,16932394,10.181686930861918
US0001011992,16932462,5.325167921012188
US0001011992,16933794,7.225508690230151
US0001011992,16939610,3.6262047900475025
US0001011992,16953721,3.6262048929835804
US0001011992,16957944,3.2687955676464098
US0001011992,16973993,9.63852590672004
US0001001992,16976648,1.9879148604771495
US0001011987,17051610,23.135830874209358
US0001011992,17163527,10.931756755855885
US0001001996,17191001,12.623061649184377
US0001001996,17195067,8.027503029908813
US0001001996,17204811,14.273212296928076
US0001001998,17322311,10.518225172211
US0001001998,17334562,7.548997221217868
US0001001998,17366436,10.105902950181964
US0001011986,17555174,11.470913221748104
US0001011986,17557252,13.909442130506388
US0001011986,17558405,8.989146310779455
US0001011987,17559464,2.5082863351418543
US0001001989,17577095,5.3496084019506895
US0001002000,17645472,20.29502969743624
US0001002000,17645910,2.8531687025566694
US0001002000,17646292,16.398532088280042
US0001001997,17656303,7.323727831648321
US0001002001,17656964,3.473344038376534
US0001002001,17663457,20.391107077623353
US0001002001,17665453,10.52873651551633
US0001002001,17666904,4.342627979799526
US0001002002,17677678,5.878790081246186
US0001002002,17678464,7.086581522577756
US0001002003,17686217,15.650853110367082
US0001002003,17690722,12.551140881092069
US0001002003,17691620,25.302394489044865
US0001002004,17698221,8.749610995399298
US0001002004,17698513,5.701107278260107
US0001002005,17701727,20.740955798437515
US0001011987,18143740,2.508286335141852
US0001011987,18144317,5.395074679194205
US0001011987,18144837,6.409947286746458
US0001011987,18144838,11.459721446224473
US0001001987,18144888,5.5289012617040925
US0001001987,18144889,4.8410629616204774
US0001011987,18145225,3.114881033554047
US0001011987,18146408,20.498622622339713
US0001011987,18146495,11.181728920393105
US0001001988,18151163,12.909992585189567
US0001011988,18154473,6.401359052857717
US0001011988,18154927,4.565363357883017
US0001011989,18158336,19.303414432453863
US0001001989,18158751,6.005432156062206
US0001011989,18160558,15.32393519344566
US0001011989,18160728,10.414807966894077
US0001011990,18168840,10.20449275601835
US0001011990,18169052,7.643460457879952
US0001011990,18169271,7.643460457879952
US0001011990,18170734,11.448056567752742
US0001011990,18171088,1.8753216087186728
US0001011990,18172000,9.585818308407006
US0001011990,18172283,3.272852579753104
US0001001990,18180365,8.949741303972473
US0001011991,18189222,4.2875258606693265
US0001001991,18195258,4.987784447971981
US0001011992,18197333,8.208191683798718
US0001011992,18197812,17.446676268210684
US0001011992,18199697,8.051603011046014
US0001011992,18202139,8.98254943039404
US0001011992,18202514,16.486623246075315
US0001001992,18206860,7.920398729055172
US0001001992,18219489,3.842770451187105
US0001001996,18264278,10.89058815631007
US0001001996,18267790,4.336752880354309
US0001001996,18270844,13.78525663099995
US0001001997,18271274,3.3304618654016296
US0001001997,18282664,10.932633501274442
US0001001997,18283029,9.735749901599375
US0001001997,18283832,13.300090782668631
US0001001997,18284964,15.630871158170228
US0001001997,18285543,10.694054472700872
US0001001997,18286125,9.080867574399658
US0001001998,18294969,3.9163393947753766
US0001001998,18300740,9.787641488452943
US0001001998,18302088,12.811946795950119
US0001001998,18303696,7.709050851761431
US0001001998,18304105,4.853053556338446
US0001011986,20268720,4.359784161828048
US0001011986,20269551,6.393575193803216
US0001011986,20270297,2.8990926151972345
US0001011986,20270960,5.521662585997804
US0001011986,20275025,11.574192770950814
US0001011987,20301440,12.280501160026203
US0001011990,20381416,2.3452759537659147
US0001011992,20420756,17.166496325338063
US0001001993,20422754,4.596571472766738
US0001002000,21358104,8.345529358593641
US0001011986,22886121,2.150077353544993
US0001011986,22886848,2.3153582774890284
US0001011986,22887952,5.047050784839512
US0001011986,22888978,2.7398661750585043
US0001011986,22889263,6.731771033887072
US0001011986,22889805,8.394567187912171
US0001011986,22891696,8.43596648015675
US0001011986,22892631,3.264800865909925
US0001011986,22893939,9.419952036489944
US0001011986,22894699,4.131979595892682
US0001011986,22895199,5.676011732836221
US0001011986,22895776,5.3264131552410845
US0001011986,22898456,34.16390878018344
US0001011986,22899163,3.403115517201199
US0001011986,22905106,3.6227944796231166
US0001001987,22929272,19.57606040808681
US0001011988,22941705,1.9878594840710062
US0001011988,22947652,11.105772361568803
US0001011988,22948464,14.342252003552295
US0001011988,22955535,5.076888349453978
US0001001989,22989327,3.6172557485167465
US0001011989,22997515,9.967024615667672
US0001011990,23011540,8.024928371534548
US0001011990,23017260,11.973524635520201
US0001011990,23027515,3.0392505424255805
US0001011991,23036731,7.880597939024048
US0001011991,23036732,10.454962378717713
US0001011991,23036806,5.5168933690289235
US0001011991,23038932,6.1029092907745435
US0001011991,23039950,11.928862777460365
US0001011991,23042174,13.608621202910658
US0001011991,23043304,20.236188628707993
US0001011991,23052601,14.209687989566216
US0001011991,23058620,7.747308400876736
US0001011992,23065854,13.280676479889996
US0001011992,23066540,11.999825265105548
US0001011992,23069966,16.909325741821462
US0001011992,23071156,5.915869250912806
US0001011992,23074365,16.869469706616695
US0001011992,23081131,19.620312320628237
US0001011992,23087162,16.075829960532744
US0001011992,23087441,7.712668873608745
US0001001996,23760805,4.468270464717256
US0001011987,23803008,9.554569073390379
US0001011987,23803029,6.645357406711099
US0001011987,23803050,7.526807433832168
US0001011987,23803092,2.7351642122079913
US0001011991,23803768,14.13600095312006
US0001011991,23803810,14.31950337073445
US0001011989,23809538,2.059722659661157
US0001011989,23809559,9.709452388420473
US0001011991,23810028,7.496887407312257
US0001011991,23810050,7.515985597483708
US0001011991,23810094,7.222942833980079
US0001011990,23810116,9.145845106467544
US0001011991,23810138,6.681672928329908
US0001011991,23810160,8.923814426341583
US0001011988,23811591,8.523153032881538
US0001011988,23812246,19.353627137909164
US0001011990,23812248,4.599272745614987
US0001011990,23812314,8.335113390457723
US0001011990,23812336,6.052068119844282
US0001011990,23812358,7.481003544994306
US0001011990,23812380,7.216681037858895
US0001011990,23812402,16.985398513131756
US0001011990,23812424,23.29197542097083
US0001011988,23812928,3.6275504576937987
US0001011988,23812972,17.19245610678346
US0001011988,23812994,9.280728922877781
US0001011992,23813525,4.648897878902844
US0001011992,23813547,16.19470824455575
US0001011992,23813591,10.893510736559888
US0001011990,23814491,9.689681636597292
US0001011990,23814535,8.412776916554964
US0001011987,23814642,7.404224448533407
US0001011990,23814799,9.393992110638395
US0001011989,23817914,6.076023682657462
US0001011989,23817933,22.49447375374713
US0001011986,23820679,5.8607243793324635
US0001011986,23820694,6.494286285691843
US0001011986,23820724,9.487911134850574
US0001011990,23820773,1.8753216092262277
US0001011989,23823202,7.513521872796282
US0001002000,23829337,6.820502723745195
US0001002003,23838849,18.756856109276384
US0001002004,23843305,9.449986925609059
US0001011992,24060494,9.532024702224998
US0001001998,24065809,20.12195668739922
US0001001988,24456353,2.395362623570817
US0001002001,24917853,2.719514039880208
US0001011988,24944994,7.764738617350903
US0001011992,25134023,16.39607765625354
US0001011990,25154394,19.557241076291074
US0001011986,25233605,5.858037459024143
US0001011989,25261272,22.033719390599796
US0001011992,25298614,8.641757298968368
US0001011992,25298664,12.351834773531362
US0001011992,25298719,11.370174405739652
US0001011988,25412694,15.367518293460419
US0001011989,25533723,9.366049865341294
US0001011990,25629691,3.3860681636554775
US0001011990,25629800,26.221426624819262
US0001011990,25660348,17.769417545168814
US0001011987,25708881,5.251906927556858
US0001011990,25861548,3.1009786571081968
US0001011988,25950302,7.858187429482148
US0001011988,26034576,1.9652353826264841
US0001011991,26072547,12.336857146232747
US0001011991,26072596,17.58544627312835
US0001011992,26088155,11.997341465404407
US0001011989,26144799,10.064135120403208
US0001011989,26144850,14.005000197449272
US0001011988,26204718,13.053700997204947
US0001011989,26288608,14.616135092484253
US0001011992,26384053,40.147210441957284
US0001011992,26384107,40.147210441957284
US0001011987,26443843,2.4371519463385667
US0001011992,26458378,13.87724557256403
US0001011988,26558996,4.777142500907597
US0001011991,26607050,14.105024290327473
US0001011992,26657885,4.347954077603313
US0001011992,26663935,10.382570078395787
US0001011989,26671809,8.0052634432069
US0001011989,26671862,2.3665136738667045
US0001011988,27049005,5.654324189234839
US0001011990,27134350,1.8753216082111215
US0001011989,27148645,6.440835448525032
US0001011989,27148696,7.80951013627961
US0001011992,27153601,12.585844752324753
US0001011992,27267531,13.505300786373201
US0001011988,27275592,1.9878594840710118
US0001011987,27288172,10.958328853555303
US0001011992,27328257,7.175052772090902
US0001011992,27447866,10.68292799393936
US0001011992,27453243,9.843521238075347
US0001011988,27460555,10.849315783234331
US0001011988,27501425,7.833314687187655
US0001011992,27595383,6.8818970928256205
US0001011991,27606820,35.99153774557931
US0001011992,27608644,4.733770530400139
US0001011988,27910918,3.822416265522675
US0001011989,27926149,2.0597226596611526
US0001011989,27931364,7.2928430679274445
US0001011990,27941813,3.2738865078028683
US0001011990,28119249,12.521702141842836
US0001011988,28207160,19.08490087995706
US0001011989,28289373,5.94907830688742
US0001011991,28351824,8.585071991923794
US0001011990,28463395,10.137715521679656
US0001011992,28471380,5.695051856267945
US0001011990,28483767,9.204604569714427
US0001011991,28820940,10.984173485860909
US0001011990,28874114,35.528102459814946
US0001011989,28927141,9.162035984246076
US0001011991,28960677,5.272857875522936
US0001011991,28960786,6.476212784144766
US0001011991,29083734,2.0578561993529494
US0001011991,29188791,19.18924834644956
US0001011992,29222971,7.3076187731211295
US0001011989,29225755,16.534393097306147
US0001011990,29384034,35.528102459814946
US0001011990,29581090,14.678285403355696
US0001011988,29612250,5.898050360656578
US0001011988,29612358,4.802481652670586
US0001011988,29637091,2.1987833439104754
US0001011989,29697681,13.137528762330577
US0001011990,29723713,4.765285699551162
US0001011987,29772820,4.254474376123649
US0001011991,29778173,9.859641577554147
US0001011990,29832121,10.02443689585464
US0001011990,29836258,4.340216218563981
US0001011992,29851615,4.806443556159126
US0001011992,29851867,4.373761590180781
US0001011992,29852035,4.434162022547524
US0001011988,30022797,8.936507736956859
US0001011990,30041400,1.8753216082111215
US0001011988,30153345,11.708600523608736
US0001011991,30210078,3.7403781524495843
US0001011991,30218654,11.997740121356127
US0001011991,30239229,35.99153774557931
US0001011991,30239381,35.99153774557931
US0001011991,30239533,35.99153774557931
US0001011991,30239835,35.99153774557931
US0001011991,30239985,7.762574394253443
