permno_year,publn_nr,mahal_dist
US0001001997,18283832,95.98104746124471
US0001001997,18284964,125.76638332711339
US0001001997,18285543,155.45785817972444
US0001001997,18286125,93.96685999995269
US0001001998,18294969,109.84522270033843
US0001001998,18300740,217.62753647480304
US0001001998,18302088,210.30709530538505
US0001001998,18303696,94.25921140881938
US0001001998,18304105,178.37784584846563
US0001011986,20268720,97.90910611379394
US0001011986,20269551,138.2145632651442
US0001011986,20270297,140.7859878850282
US0001011986,20270960,155.7886621163442
US0001011986,20275025,148.19496927241525
US0001011987,20301440,120.96875622009887
US0001011990,20381416,80.91010270348004
US0001011992,20420756,220.97413696729106
US0001001993,20422754,175.34750324378763
US0001002000,21358104,117.81980656984963
US0001011986,22886121,223.4737561334957
US0001011986,22886848,157.93948663052578
US0001011986,22887952,67.81481454231647
US0001011986,22888978,99.41933636556305
US0001011986,22889263,223.187031765682
US0001011986,22889805,155.82712392275553
US0001011986,22891696,312.63280581469587
US0001011986,22892631,157.8481002236975
US0001011986,22893939,111.44654989845328
US0001011986,22894699,109.94771959271057
US0001011986,22895199,81.43770583839438
US0001011986,22895776,223.26736273435878
US0001011986,22898456,277.01932046699824
US0001011986,22899163,223.41038312117246
US0001011986,22905106,69.05047273862212
US0001001987,22929272,299.0384921054099
US0001011988,22941705,316.2713635134814
US0001011988,22947652,95.81526111581607
US0001011988,22948464,70.81587323172988
US0001011988,22955535,138.44782352100006
US0001001989,22989327,313.5412184398326
US0001011989,22997515,116.14084301772294
US0001011990,23011540,102.13138713287852
US0001011990,23017260,93.55603608400429
US0001011990,23027515,87.06113207824681
US0001011991,23036731,88.49882009734007
US0001011991,23036732,79.48014240601749
US0001011991,23036806,141.32950350323097
US0001011991,23038932,49.924865177466394
US0001011991,23039950,107.18458974937657
US0001011991,23042174,177.32681362762062
US0001011991,23043304,163.94601688807467
US0001011991,23052601,135.6767552185608
US0001011991,23058620,117.23334217886078
US0001011992,23065854,124.56935426918933
US0001011992,23066540,129.76879487130873
US0001011992,23069966,134.34682181207702
US0001011992,23071156,70.28930570954833
US0001011992,23074365,151.60650601152446
US0001011992,23081131,164.98075807071353
US0001011992,23087162,177.64086055129565
US0001011992,23087441,79.52745109232183
US0001001996,23760805,122.93317508327166
US0001011987,23803008,113.72574897484223
US0001011987,23803029,155.09506967735507
US0001011987,23803050,125.49169554450275
US0001011987,23803092,182.28323536526324
US0001011991,23803768,151.73458239155903
US0001011991,23803810,218.52642121171417
US0001011989,23809538,316.1459671644404
US0001011989,23809559,153.16988611612388
US0001011991,23810028,155.96016400552872
US0001011991,23810050,181.51540245080798
US0001011991,23810094,89.85945496034032
US0001011990,23810116,91.82617360116149
US0001011991,23810138,152.4461861601569
US0001011991,23810160,221.4244386673142
US0001011988,23811591,79.47832586641137
US0001011988,23812246,176.59927274959566
US0001011990,23812248,118.56934583229662
US0001011990,23812314,112.67415017731949
US0001011990,23812336,80.9511571578655
US0001011990,23812358,102.5066400408207
US0001011990,23812380,76.91825871002702
US0001011990,23812402,151.1711888078197
US0001011990,23812424,198.40680682674608
US0001011988,23812928,66.29630408136255
US0001011988,23812972,177.34791191061046
US0001011988,23812994,122.71693261162791
US0001011992,23813525,65.53455407997971
US0001011992,23813547,167.76305332674815
US0001011992,23813591,103.51506052553476
US0001011990,23814491,115.52207327518387
US0001011990,23814535,148.99073760868254
US0001011987,23814642,87.37536339650401
US0001011990,23814799,218.3012817558374
US0001011989,23817914,315.98697150513095
US0001011989,23817933,196.15486774603525
US0001011986,23820679,86.10864297108465
US0001011986,23820694,150.93952730412502
US0001011986,23820724,119.5109742223133
US0001011990,23820773,158.21591798416318
US0001011989,23823202,75.81181196670255
US0001002000,23829337,176.61234331495967
US0001002003,23838849,201.65669198226425
US0001002004,23843305,151.7205264947469
US0001011992,24060494,107.12141321428074
US0001001998,24065809,146.31740022868334
US0001001988,24456353,220.72928727220474
US0001002001,24917853,222.97106318087688
US0001011988,24944994,157.6806270765
US0001011992,25134023,84.04200135122771
US0001011990,25154394,203.41231288899525
US0001011986,25233605,105.25337165384734
US0001011989,25261272,96.92865772356285
US0001011992,25298614,61.85965656856014
US0001011992,25298664,69.65287453196477
US0001011992,25298719,60.31263702353764
US0001011988,25412694,215.68539436684986
US0001011989,25533723,315.5842216965119
US0001011990,25629691,140.80537443079047
US0001011990,25629800,171.21338851924494
US0001011990,25660348,174.2601226197668
US0001011987,25708881,157.88949954899942
US0001011990,25861548,83.79265352138168
US0001011988,25950302,101.294830707535
US0001011988,26034576,119.64035359199772
US0001011991,26072547,112.4127301051121
US0001011991,26072596,131.03542842556166
US0001011992,26088155,170.05350491097323
US0001011989,26144799,94.66591628400263
US0001011989,26144850,111.78081465133292
US0001011988,26204718,149.8894186661348
US0001011989,26288608,103.44001748831191
US0001011992,26384053,302.79346421242684
US0001011992,26384107,302.79346421242684
US0001011987,26443843,141.47150403115552
US0001011992,26458378,73.48502417796553
US0001011988,26558996,84.49753543796527
US0001011991,26607050,178.62394706311952
US0001011992,26657885,59.18325783595258
US0001011992,26663935,139.89950502510794
US0001011989,26671809,123.11738428635944
US0001011989,26671862,182.44014424462242
US0001011988,27049005,82.66814687035071
US0001011990,27134350,129.22439410738147
US0001011989,27148645,137.93876793817608
US0001011989,27148696,137.9052106073382
US0001011992,27153601,132.0152814884224
US0001011992,27267531,108.33964674867158
US0001011988,27275592,316.2713635134815
US0001011987,27288172,115.28129763162008
US0001011992,27328257,120.78913986981365
US0001011992,27447866,126.41093677034677
US0001011992,27453243,134.30940373029443
US0001011988,27460555,113.64550198681637
US0001011988,27501425,103.52297023465846
US0001011992,27595383,100.82616923571751
US0001011991,27606820,302.36837515331405
US0001011992,27608644,76.60374002984553
US0001011988,27910918,157.35964887764018
US0001011989,27926149,316.1459671644403
US0001011989,27931364,97.18104962764959
US0001011990,27941813,128.83090735912455
US0001011990,28119249,146.059512575285
US0001011988,28207160,169.73863118360626
US0001011989,28289373,84.85710163651063
US0001011991,28351824,154.91722402804513
US0001011990,28463395,112.35532735073765
US0001011992,28471380,140.36962070937184
US0001011990,28483767,107.69151311207266
US0001011991,28820940,154.97836244547844
US0001011990,28874114,302.34093512763866
US0001011989,28927141,179.1271499266829
US0001011991,28960677,126.87368563644755
US0001011991,28960786,125.52738321220241
US0001011991,29083734,94.73730035562114
US0001011991,29188791,147.82136567605872
US0001011992,29222971,222.0905203259484
US0001011989,29225755,121.68064289564616
US0001011990,29384034,302.34093512763866
US0001011990,29581090,85.74691059909071
US0001011988,29612250,156.70540725298247
US0001011988,29612358,140.27656130221197
US0001011988,29637091,74.56507705014042
US0001011989,29697681,309.6601813919832
US0001011990,29723713,141.30971218806343
US0001011987,29772820,157.65855576370598
US0001011991,29778173,148.52890751298963
US0001011990,29832121,151.15713260268683
US0001011990,29836258,141.1955186146303
US0001011992,29851615,118.44578707699947
US0001011992,29851867,222.93642653054164
US0001011992,29852035,119.67522977865983
US0001011988,30022797,76.73185532646279
US0001011990,30041400,129.22439410738147
US0001011988,30153345,116.37030831435708
US0001011991,30210078,141.51108683919253
US0001011991,30218654,97.77904920555609
US0001011991,30239229,302.36837515331405
US0001011991,30239381,302.36837515331405
US0001011991,30239533,302.36837515331405
US0001011991,30239835,302.36837515331405
US0001011991,30239985,128.584418878235
US0001011988,30275585,126.45503257728868
US0001011989,30367228,180.2719550805509
